"COUNTRY","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CRI","Costa Rica","TRANSGENIC_CROP","Transgenic crops","2021","2021","HA","Hectares","0","Units",,,124.53,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2003","2003","HA","Hectares","0","Units",,,100000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2004","2004","HA","Hectares","0","Units",,,500000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2005","2005","HA","Hectares","0","Units",,,1300000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2006","2006","HA","Hectares","0","Units",,,3800000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2007","2007","HA","Hectares","0","Units",,,6200000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2008","2008","HA","Hectares","0","Units",,,7600000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2009","2009","HA","Hectares","0","Units",,,8400000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2010","2010","HA","Hectares","0","Units",,,9400000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2011","2011","HA","Hectares","0","Units",,,10600000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2012","2012","HA","Hectares","0","Units",,,10800000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2013","2013","HA","Hectares","0","Units",,,11000000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2014","2014","HA","Hectares","0","Units",,,11600000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2015","2015","HA","Hectares","0","Units",,,11600000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2016","2016","HA","Hectares","0","Units",,,10800000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2017","2017","HA","Hectares","0","Units",,,11400000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2018","2018","HA","Hectares","0","Units",,,11600000,,
"IND","India","TRANSGENIC_CROP","Transgenic crops","2019","2019","HA","Hectares","0","Units",,,11900000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2004","2004","HA","Hectares","0","Units",,,100000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2005","2005","HA","Hectares","0","Units",,,100000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2006","2006","HA","Hectares","0","Units",,,200000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2007","2007","HA","Hectares","0","Units",,,300000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2008","2008","HA","Hectares","0","Units",,,400000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2009","2009","HA","Hectares","0","Units",,,500000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2010","2010","HA","Hectares","0","Units",,,500000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2011","2011","HA","Hectares","0","Units",,,600000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2012","2012","HA","Hectares","0","Units",,,800000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2013","2013","HA","Hectares","0","Units",,,800000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2014","2014","HA","Hectares","0","Units",,,800000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2015","2015","HA","Hectares","0","Units",,,700000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2016","2016","HA","Hectares","0","Units",,,800000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2017","2017","HA","Hectares","0","Units",,,600000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2018","2018","HA","Hectares","0","Units",,,600000,,
"PHL","Philippines","TRANSGENIC_CROP","Transgenic crops","2019","2019","HA","Hectares","0","Units",,,900000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2003","2003","HA","Hectares","0","Units",,,400000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2004","2004","HA","Hectares","0","Units",,,500000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2005","2005","HA","Hectares","0","Units",,,500000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2006","2006","HA","Hectares","0","Units",,,1400000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2007","2007","HA","Hectares","0","Units",,,1800000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2008","2008","HA","Hectares","0","Units",,,1800000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2009","2009","HA","Hectares","0","Units",,,2100000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2010","2010","HA","Hectares","0","Units",,,2200000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2011","2011","HA","Hectares","0","Units",,,2300000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2012","2012","HA","Hectares","0","Units",,,2900000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2013","2013","HA","Hectares","0","Units",,,2900000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2014","2014","HA","Hectares","0","Units",,,2700000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2015","2015","HA","Hectares","0","Units",,,2300000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2016","2016","HA","Hectares","0","Units",,,2700000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2017","2017","HA","Hectares","0","Units",,,2700000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2018","2018","HA","Hectares","0","Units",,,2700000,,
"ZAF","South Africa","TRANSGENIC_CROP","Transgenic crops","2019","2019","HA","Hectares","0","Units",,,2700000,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","1995","1995","HA","Hectares","0","Units",,,116519,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","1996","1996","HA","Hectares","0","Units",,,234200,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","1997","1997","HA","Hectares","0","Units",,,231245,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","1998","1998","HA","Hectares","0","Units",,,291605,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","1999","1999","HA","Hectares","0","Units",,,1010962,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2000","2000","HA","Hectares","0","Units",,,2880149,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2001","2001","HA","Hectares","0","Units",,,2896241,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2002","2002","HA","Hectares","0","Units",,,2926319,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2003","2003","HA","Hectares","0","Units",,,2913339,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2004","2004","HA","Hectares","0","Units",,,2645526,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2005","2005","HA","Hectares","0","Units",,,2682267,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2006","2006","HA","Hectares","0","Units",,,2358375,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2007","2007","HA","Hectares","0","Units",,,2777959,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2008","2008","HA","Hectares","0","Units",,,4007027,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2009","2009","HA","Hectares","0","Units",,,4327372,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2010","2010","HA","Hectares","0","Units",,,4174474,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2011","2011","HA","Hectares","0","Units",,,3796136,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2012","2012","HA","Hectares","0","Units",,,3637466,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2013","2013","HA","Hectares","0","Units",,,3281193,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2014","2014","HA","Hectares","0","Units",,,3061965,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2015","2015","HA","Hectares","0","Units",,,3073411.51,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2016","2016","HA","Hectares","0","Units",,,3011794,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2017","2017","HA","Hectares","0","Units",,,3385827,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2018","2018","HA","Hectares","0","Units",,,3629968,,
"ARG","Argentina","ORGANIC_FARMING","Organic farming","2019","2019","HA","Hectares","0","Units",,,3463763,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2000","2000","HA","Hectares","0","Units",,,803180,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2001","2001","HA","Hectares","0","Units",,,275576,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2002","2002","HA","Hectares","0","Units",,,841769,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2003","2003","HA","Hectares","0","Units",,,803180,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2004","2004","HA","Hectares","0","Units",,,887637,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2005","2005","HA","Hectares","0","Units",,,842000,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2006","2006","HA","Hectares","0","Units",,,880000,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2007","2007","HA","Hectares","0","Units",,,932120,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2008","2008","HA","Hectares","0","Units",,,932120,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2009","2009","HA","Hectares","0","Units",,,932120,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2010","2010","HA","Hectares","0","Units",,,932120,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2011","2011","HA","Hectares","0","Units",,,687039.6,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2012","2012","HA","Hectares","0","Units",,,705233.27,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2013","2013","HA","Hectares","0","Units",,,603206,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2014","2014","HA","Hectares","0","Units",,,750000,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2015","2015","HA","Hectares","0","Units",,,940000,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2016","2016","HA","Hectares","0","Units",,,1094133,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2017","2017","HA","Hectares","0","Units",,,1136857,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2018","2018","HA","Hectares","0","Units",,,1188254.81,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2019","2019","HA","Hectares","0","Units",,,1285126.36,,
"BRA","Brazil","ORGANIC_FARMING","Organic farming","2020","2020","HA","Hectares","0","Units",,,1319454.02,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2001","2001","HA","Hectares","0","Units",,,301295,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2002","2002","HA","Hectares","0","Units",,,301295,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2003","2003","HA","Hectares","0","Units",,,298990,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2004","2004","HA","Hectares","0","Units",,,3466570,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2005","2005","HA","Hectares","0","Units",,,2300000,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2006","2006","HA","Hectares","0","Units",,,2300000,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2007","2007","HA","Hectares","0","Units",,,1553000,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2008","2008","HA","Hectares","0","Units",,,1853000,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2009","2009","HA","Hectares","0","Units",,,1853000,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2010","2010","HA","Hectares","0","Units",,,1090000,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2011","2011","HA","Hectares","0","Units",,,1900000,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2012","2012","HA","Hectares","0","Units",,,1900000,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2013","2013","HA","Hectares","0","Units",,,2094000,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2014","2014","HA","Hectares","0","Units",,,1925000,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2015","2015","HA","Hectares","0","Units",,,1609928.4,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2016","2016","HA","Hectares","0","Units",,,2281215.42,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2017","2017","HA","Hectares","0","Units",,,3023000,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2018","2018","HA","Hectares","0","Units",,,3135000,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2019","2019","HA","Hectares","0","Units",,,2216000,,
"CHN","China (People's Republic of)","ORGANIC_FARMING","Organic farming","2020","2020","HA","Hectares","0","Units",,,2435000,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2000","2000","HA","Hectares","0","Units",,,22811,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2001","2001","HA","Hectares","0","Units",,,25000,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2002","2002","HA","Hectares","0","Units",,,25000,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2003","2003","HA","Hectares","0","Units",,,28009,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2004","2004","HA","Hectares","0","Units",,,34609,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2005","2005","HA","Hectares","0","Units",,,45647,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2006","2006","HA","Hectares","0","Units",,,50760,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2007","2007","HA","Hectares","0","Units",,,44296,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2008","2008","HA","Hectares","0","Units",,,47107,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2009","2009","HA","Hectares","0","Units",,,47776,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2010","2010","HA","Hectares","0","Units",,,33334.42,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2011","2011","HA","Hectares","0","Units",,,34059.7,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2012","2012","HA","Hectares","0","Units",,,34059.7,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2013","2013","HA","Hectares","0","Units",,,31621.22,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2014","2014","HA","Hectares","0","Units",,,31621.22,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2015","2015","HA","Hectares","0","Units",,,31621.22,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2016","2016","HA","Hectares","0","Units",,,31621.22,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2017","2017","HA","Hectares","0","Units",,,25560.34,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2018","2018","HA","Hectares","0","Units",,,22314.08,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2019","2019","HA","Hectares","0","Units",,,30447.24,,
"COL","Colombia","ORGANIC_FARMING","Organic farming","2020","2020","HA","Hectares","0","Units",,,50532.76,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2000","2000","HA","Hectares","0","Units",,,8606,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2001","2001","HA","Hectares","0","Units",,,8870,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2002","2002","HA","Hectares","0","Units",,,9003,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2003","2003","HA","Hectares","0","Units",,,9100,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2004","2004","HA","Hectares","0","Units",,,10660.1,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2005","2005","HA","Hectares","0","Units",,,9799.5,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2006","2006","HA","Hectares","0","Units",,,10711,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2007","2007","HA","Hectares","0","Units",,,7874,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2008","2008","HA","Hectares","0","Units",,,8004,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2009","2009","HA","Hectares","0","Units",,,8052,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2010","2010","HA","Hectares","0","Units",,,11114.1,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2011","2011","HA","Hectares","0","Units",,,9570,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2012","2012","HA","Hectares","0","Units",,,9360,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2013","2013","HA","Hectares","0","Units",,,7448.56,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2014","2014","HA","Hectares","0","Units",,,7832,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2015","2015","HA","Hectares","0","Units",,,7819,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2016","2016","HA","Hectares","0","Units",,,7907.54,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2017","2017","HA","Hectares","0","Units",,,8736.48,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2018","2018","HA","Hectares","0","Units",,,8964,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2019","2019","HA","Hectares","0","Units",,,8831.93,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2020","2020","HA","Hectares","0","Units",,,10585.23,,
"CRI","Costa Rica","ORGANIC_FARMING","Organic farming","2021","2021","HA","Hectares","0","Units",,,10299.57,,
"IND","India","ORGANIC_FARMING","Organic farming","2000","2000","HA","Hectares","0","Units",,,2775,,
"IND","India","ORGANIC_FARMING","Organic farming","2001","2001","HA","Hectares","0","Units",,,41000,,
"IND","India","ORGANIC_FARMING","Organic farming","2002","2002","HA","Hectares","0","Units",,,37050,,
"IND","India","ORGANIC_FARMING","Organic farming","2003","2003","HA","Hectares","0","Units",,,73500,,
"IND","India","ORGANIC_FARMING","Organic farming","2004","2004","HA","Hectares","0","Units",,,114037,,
"IND","India","ORGANIC_FARMING","Organic farming","2005","2005","HA","Hectares","0","Units",,,185937,,
"IND","India","ORGANIC_FARMING","Organic farming","2006","2006","HA","Hectares","0","Units",,,432259,,
"IND","India","ORGANIC_FARMING","Organic farming","2007","2007","HA","Hectares","0","Units",,,1030311,,
"IND","India","ORGANIC_FARMING","Organic farming","2008","2008","HA","Hectares","0","Units",,,1018469.6,,
"IND","India","ORGANIC_FARMING","Organic farming","2009","2009","HA","Hectares","0","Units",,,1180000,,
"IND","India","ORGANIC_FARMING","Organic farming","2010","2010","HA","Hectares","0","Units",,,780000,,
"IND","India","ORGANIC_FARMING","Organic farming","2011","2011","HA","Hectares","0","Units",,,1084266.01,,
"IND","India","ORGANIC_FARMING","Organic farming","2012","2012","HA","Hectares","0","Units",,,500000,,
"IND","India","ORGANIC_FARMING","Organic farming","2013","2013","HA","Hectares","0","Units",,,510000,,
